800,0.0025,0.01,3,288.15,101325,150,128,128
198.188561851205,204.013386981393,209.838212111581,215.669474368699,221.535026860655,227.409317911433,233.28562488586,239.164244922282,245.044954083595,250.951735203763,256.879131054473,262.806985253456,268.735655089489,274.664263267044,280.617881987839,286.587164309451,292.555416806152,298.522587419275,304.48800192209,310.49117301527,316.493759778339,322.493506282063,328.49103078131,334.508824923723,340.540999283639,346.567317185599,352.59226760343,358.630300676148,364.684892230389,370.731889086897,376.77171373561,382.830285827937,388.890359269408,394.945959348762,400.988514442334,407.059263422276,413.120601545151,419.167935854959,425.228531981284,431.286832900458,437.334128202634,443.382940716216,449.431516162971,455.470355038334,461.502787227416,467.535402297568,473.55637580503,479.568322488626,485.574923807232,491.567737859808,497.552692382694,503.522462378871,509.476078291532,515.425340122898,521.346863415404,527.253551937257,533.148821525524,539.014189567863,544.861092351715,550.686763982495,556.490804932277,562.260033021191,568.0042701524,573.723070100024,579.413676331414,585.062301639046,590.68179136511,596.267435046233,601.821543897565,607.329614221251,612.800187589229,618.231408748328,623.626291942146,628.979735109643,634.284894628615,639.545762960928,644.766935579459,649.946112635947,655.079982492772,660.16281842243,665.182630965324,670.1522057596,675.058301594036,679.908637372678,684.699712748276,689.421921306347,694.076950176741,698.66150737095,703.171596258893,707.613949437305,711.983986174467,716.269785067538,720.480362127413,724.613394735751,728.655420862588,732.60435916296,736.467999054614,740.243804922738,743.923774037698,747.503178368298,750.986840208396,754.372188001372,757.656638521795,760.835100370472,763.899319241715,766.855195429084,769.696897488862,772.423877739456,775.035328496507,777.528826391548,779.901955373439,782.146199797594,784.264818496566,786.256928477355,788.12060881993,789.85403981814,791.455511124511,792.923429081578,794.256323145593,795.452851324764,796.511804572221,797.432110093107,798.21283354503,798.853180170111,799.352496453057,799.710280979634,799.926183326324,800
198.159809147699,203.985459452962,209.811113644731,215.643257206304,221.509526639181,227.383982704481,233.260412063699,239.139192375414,245.02003368262,250.929172109192,256.859377934097,262.790054988892,268.72154316432,274.652972640498,280.612538163271,286.587790840726,292.562028009293,298.535171109028,304.507065093401,310.51863222702,316.528044544799,322.534595459654,328.53895783044,334.565702196498,340.603385061843,346.635186384015,352.66562716116,358.711072466538,364.768084304235,370.817557829019,376.85981245932,382.921752660949,388.980206279114,395.034193400291,401.078394150665,407.143445647533,413.199148866692,419.240789712434,425.29476459032,431.341621084349,437.377458459351,443.413648953082,449.442769298995,455.462213009126,461.474192457842,467.481101675556,473.476418401904,479.461029593783,485.438410850009,491.402042836741,497.355858745577,503.29573980104,509.219491812793,515.138237649575,521.03199109718,526.909257274826,532.781476862637,538.623847904938,544.450303718004,550.259913696053,556.048982019423,561.810956935499,567.547710509999,573.268691223178,578.962095403466,584.621725777515,590.254358139466,595.8605578603,601.437865936771,606.97564737667,612.478135652917,617.946502588582,623.379648903478,628.774453510057,634.120788810845,639.421886242882,644.681838578325,649.892895398073,655.057659640438,660.168784499493,665.217559962395,670.215606665284,675.150152114097,680.027049531792,684.844956541892,689.589785062085,694.263974498585,698.866989695809,703.387558196327,707.836736177686,712.212299397206,716.500053363267,720.705724806207,724.830665371738,728.868289148656,732.802566218809,736.64954534624,740.407166567452,744.072051080023,747.632929743005,751.096068106742,754.461620491892,757.72746968745,760.890573518026,763.940847523616,766.883456315593,769.714503105764,772.433474176113,775.039496752192,777.529954565124,779.902094215674,782.146326127828,784.264922414545,786.257012744416,788.120676036508,789.854092417738,791.455551368112,792.923459052503,794.256344744795,795.452866266573,796.511814380555,797.432116098178,798.21283688057,798.853181771207,799.352497054753,799.710281115956,799.926183329986,800
198.335376215087,204.15107926316,209.966859763083,215.790743217467,221.651331446965,227.517299224361,233.385985139918,239.257765165688,245.132193359116,251.042979096627,256.97460056516,262.907006777868,268.840742146252,274.774556079849,280.740321270293,286.72005456428,292.698874187102,298.676339680693,304.654007287268,310.668535726406,316.680528053828,322.688654455888,328.694080661547,334.721877626738,340.759331725798,346.788392994046,352.81533256442,358.856444267181,364.90834259119,370.952227146143,376.988786244702,383.047511118723,389.103025481961,395.154369303956,401.19816561897,407.26399656546,413.322025949352,419.366068322371,425.424913813614,431.476683885499,437.516659205054,443.559831059166,449.596134841837,455.622245315418,461.642697208395,467.656294033443,473.657621991156,479.649727180086,485.631946397419,491.599882727756,497.558955589379,503.500620861727,509.425818176858,515.345793455498,521.237790715753,527.114107434826,532.981307258735,538.819085628468,544.639911790061,550.441959962691,556.224560803748,561.977538706448,567.70657140704,573.418796356774,579.104010689092,584.75385913786,590.376572242247,595.971681085327,601.537922134767,607.064242875378,612.555696333278,618.012540899756,623.434922192977,628.819233083185,634.156731912772,639.449654471559,644.703183620375,649.909559441523,655.07142895637,660.181854615918,665.231806928974,670.23304268169,675.173147784258,680.05728281105,684.88467967456,689.640201242355,694.322640494971,698.931200350807,703.455813958468,707.908660567022,712.287590021023,716.579622223422,720.787018422782,724.912794532282,728.95189356365,732.885934511034,736.730406404158,740.484366469701,744.145733855151,747.702437832042,751.158555909694,754.516332959656,757.773872952633,760.92927316418,763.97217469957,766.906380138073,769.729865662268,772.442466636979,775.043659954754,777.531103798904,779.902233057908,782.146452458062,784.265026332524,786.257097011478,788.120743253087,789.854145017335,791.455591611714,792.923489023428,794.256366343996,795.452881208381,796.51182418889,797.43212210325,798.21284021611,798.853183372304,799.352497656449,799.710281252278,799.926183333648,800
198.717658144991,204.495297363956,210.273569158993,216.069809473333,221.896045681303,227.72854322016,233.564116995567,239.403924908559,245.24725837896,251.147963609475,257.066781336197,262.987166635993,268.90983416262,274.833369516255,280.800489304193,286.779812501392,292.759131096857,298.737745747786,304.720781865538,310.738109731904,316.753705920886,322.766323151946,328.776873502235,334.813314358524,340.856921384562,346.892497473418,352.926042458344,358.976769924457,365.035282249101,371.085956670568,377.128396235416,383.195418145789,389.255215250837,395.310092438382,401.357988414803,407.423717369934,413.480539862718,419.521027390356,425.57724941188,431.625104545397,437.659894307232,443.699431940409,449.731006876612,455.752202429233,461.770223600487,467.781923837706,473.782793158822,479.777751499261,485.762979400022,491.73524797336,497.701756633585,503.649478653845,509.580569624409,515.507742807896,521.404279425246,527.285855433262,533.156132011541,538.997401497185,544.820666044221,550.623127270402,556.406997426653,562.159082185893,567.887227181633,573.59757517393,579.28080945616,584.927189219708,590.545135184372,596.133707822161,601.691799240812,607.207947578924,612.687546654394,618.130637864192,623.538241992452,628.905176550276,634.223898819828,639.495595536449,644.726518641609,649.90880187651,655.045012448643,660.128555382767,665.151128558682,670.124203849232,675.034955742081,679.890533522173,684.687299891969,689.415687801412,694.082067379816,698.687039193417,703.218685341389,707.682925941937,712.075651278357,716.383859914912,720.61303238272,724.761992795823,728.821774874229,732.781366691942,736.650945866658,740.42841325408,744.109958202195,747.685744056007,751.157943108071,754.528029900554,757.794030664466,760.948711394433,763.98865553498,766.919100647085,769.739257702409,772.448962716222,775.047732914676,777.533238818405,779.902882999872,782.14679909308,784.265267995953,786.257265771814,788.120852704242,789.854207776092,791.455631855315,792.923518994354,794.256387943198,795.45289615019,796.511833997224,797.432128108322,798.21284355165,798.8531849734,799.352498258145,799.7102813886,799.926183337311,800
198.499467784844,204.312004411426,210.124661828955,215.953497184533,221.811425898565,227.675593377056,233.542080346932,239.412658177621,245.286039284846,251.202456968043,257.127696459845,263.054574464954,268.983616372681,274.913556175831,280.884519012418,286.860433438625,292.836645049204,298.812366430282,304.797742944222,310.813280841881,316.827479523773,322.838774356702,328.848437376884,334.888018364795,340.930625498552,346.965636533394,352.998842484755,359.05273201922,365.110156733217,371.160416903069,377.203257825931,383.273273205254,389.332549736894,395.387115567335,401.438019235146,407.50307452783,413.559930703464,419.59997746669,425.655069178325,431.699755937897,437.730635555167,443.765483292638,449.789672412078,455.802599851428,461.812848852397,467.813017842141,473.801636325094,479.784499297763,485.756015424555,491.714424274385,497.668337061756,503.605039763102,509.527122292862,515.44954723381,521.345414584989,527.227773346083,533.102602583344,538.94933719312,544.780036130943,550.591074675794,556.384433094035,562.148379273947,567.887031590991,573.605919790566,579.297396991279,584.951226193781,590.575345210819,596.165184548223,601.719291756803,607.232226485971,612.708296276663,618.148271926958,623.552993985417,628.917369815765,634.233766912065,639.503285433939,644.732113393865,649.912658031945,655.046883485908,660.127680359194,665.147821482798,670.118614217831,675.028236765651,679.882905404117,684.679084004291,689.406716395123,694.066376618546,698.657610571382,703.173979999279,707.622377733052,711.998911375176,716.289864118281,720.505272300457,724.642458706207,728.688475127973,732.639610131956,736.504411120182,740.280365132521,743.961170023806,747.544320859802,751.039502686496,754.431283254474,757.717293711068,760.895034072413,763.954804281556,766.901693372565,769.732779955032,772.448648536514,775.049861500666,777.535277811344,779.903579770184,782.147201603238,784.265580984145,786.257519454407,788.121054654788,789.85436542819,791.455739414412,792.923580628044,794.256416089385,795.452911091998,796.511843805559,797.432134113394,798.21284688719,798.853186574496,799.352498859842,799.710281524922,799.926183340973,800
198.78964397854,204.592722859487,210.396100068024,216.224029664361,222.075002980406,227.932705448118,233.792138327411,239.656120585759,245.524994505762,251.440788474661,257.359488608193,263.280085114012,269.202735625023,275.12902926729,281.098093489667,287.068135688935,293.038602920081,299.008653165279,304.994575739067,311.005020703045,317.014397665684,323.02089210026,329.027282022159,335.066741591347,341.105786743779,347.137255045619,353.166995942975,359.22263770593,365.277234506565,371.325291691406,377.366331763023,383.43605879324,389.492433004738,395.544111980793,401.595657623731,407.656907111367,413.710511815872,419.746798744047,425.802889081997,431.846760573325,437.875989807995,443.912503687124,449.937183540704,455.949243999882,461.959824665444,467.955628303766,473.938618109499,479.915958642064,485.87681748696,491.822459237252,497.763131086497,503.682164977497,509.584941014518,515.486492744305,521.359599115474,527.218390045718,533.070342029621,538.896788207381,544.707964162756,550.500552345116,556.274581433788,562.020360018042,567.740136960598,573.444204849945,579.121777883587,584.766077742058,590.382878629732,595.974609222947,601.538121731677,607.064455814889,612.555593884342,618.014142840149,623.448162220558,628.842803536507,634.186653197351,639.482065151669,644.733306393369,649.933064630235,655.082569100203,660.174941991871,665.201734561814,670.174844053671,675.081862964074,679.928717530671,684.71410138648,689.42628667406,694.076071662605,698.666826161983,703.182149109869,707.629393561303,712.005115840096,716.294699640585,720.508905221686,724.644986460588,728.689635848222,732.639675656037,736.503500921221,740.2794708204,743.960869572523,747.538827778634,751.020411564794,754.40292083082,757.683937555513,760.860164505544,763.920121079984,766.871757677255,769.713190012686,772.437833754863,775.045194369027,777.534321673302,779.904224422621,782.147736027787,784.26595932978,786.257775726343,788.121256605335,789.854523080287,791.455859813381,792.923670261587,794.256480792335,795.45294633634,796.511854907681,797.432140118466,798.212850222729,798.853188175593,799.352499461538,799.710281661244,799.926183344635,800
199.148871652476,204.942308989659,210.736716497035,216.562568801058,222.401217739044,228.247620348115,234.09533242705,239.948265618483,245.816276664463,251.725553958614,257.637055324174,263.550798110622,269.46645043002,275.393986606512,281.356541867004,287.319580594899,293.283089774093,299.246209349898,305.232399885011,311.235979115648,317.238848520111,323.238990407967,329.244759942257,335.278963660583,341.3123414763,347.338445646038,353.364282865375,359.418873176621,365.468729901657,371.512827187038,377.553882251185,383.62027960784,389.672918849173,395.721090137941,401.773758615875,407.832071160704,413.883498776892,419.918058201292,425.973070698225,432.014426167822,438.040484526341,444.077135997603,450.100629496617,456.110890938986,462.124957569601,468.12342384729,474.10937240606,480.093068086088,486.057528490277,492.007255344067,497.953474961059,503.874363241758,509.779066568505,515.681613740099,521.554268164789,527.412476974145,533.260217722047,539.082092270269,544.887402734035,550.673442567556,556.443354113346,562.184126810635,567.899163580666,573.596273257348,579.266864698385,584.904375230396,590.512874750775,596.095963760243,601.650080999716,607.167147740562,612.648028229601,618.095980804297,623.510197986703,628.887226174269,634.218309779217,639.505177050736,644.75282645839,649.954495556878,655.111255504355,660.217061528946,665.262232180276,670.258653577388,675.194954715017,680.074143897428,684.897295954601,689.647967513474,694.312537487348,698.894164172209,703.390614796754,707.813895073275,712.163229379159,716.424932237499,720.606319223291,724.709724215,728.723500159255,732.652216500923,736.514867987052,740.288866734768,743.968698018651,747.544942853342,751.024828997911,754.405955134088,757.685914151053,760.861939236179,763.921867270926,766.873473795524,769.711092700716,772.434338566131,775.042568670015,777.533494639497,779.90484935066,782.148357488501,784.26647602221,786.258192377205,788.121541878727,789.854701321615,791.455980212351,792.92375989513,794.256545495285,795.452991259762,796.511884537956,797.432149141885,798.212853558269,798.853189776689,799.352500063234,799.710281797567,799.926183348297,800
199.57151878464,205.357062134601,211.144596164543,216.96856391005,222.794406972114,228.62851151807,234.463178046597,240.303642039115,246.171947548926,252.069824243108,257.969642552875,263.872146950163,269.776742366024,275.704928940709,281.660341906043,287.616332324893,293.572814717482,299.528893145481,305.51620895036,311.51237324667,317.507989767392,323.500450501033,329.505997010894,335.532611717558,341.558587009759,347.57802431089,353.602826939294,359.651305200311,365.694601014682,371.732695496749,377.77240277157,383.833304790444,389.880541542302,395.923022448812,401.975216655206,408.028766879401,414.076395521033,420.109882536107,426.161076313571,432.199305011745,438.22154061438,444.257094977708,450.277271938313,456.283414231468,462.295656766032,468.290285526035,474.2717935656,480.255585417272,486.218351592243,492.166675962603,498.116192189142,504.038101893593,509.944913196681,515.846923685829,521.719467760292,527.576988791824,533.421549187361,539.240634168898,545.042366436436,550.823413012396,556.588556753754,562.325632928768,568.037253475115,573.729617436941,579.395783412985,585.02888014262,590.631696638326,596.208705122028,601.756235712958,607.266758162596,612.740031484898,618.179700180954,623.585311048831,628.953064744283,634.275201333897,639.551781331696,644.788982572643,649.980906618194,655.127760842485,660.224280543477,665.259985741764,670.247436934018,675.175285726093,680.046624192755,684.862408641777,689.606274739262,694.282058420609,698.893478433308,703.42379819114,707.883743057148,712.271039448183,716.573481305946,720.791269113336,724.927434756032,728.949487000502,732.852501678259,736.66920879247,740.400890544355,744.044257806014,747.588092207452,751.040025479126,754.413356821457,757.692098092777,760.867037733571,763.925512573158,766.876010138801,769.712856836949,772.435795862918,775.043853674155,777.534603583601,779.905718973317,782.149079138248,784.26699723999,786.258611391406,788.12187570321,789.854962056696,791.456154752878,792.923853782421,794.256610198234,795.453036183183,796.511914168231,797.432167351267,798.212857564255,798.853191377785,799.35250066493,799.710281933889,799.926183351959,800
200.030863607551,205.808412382876,211.596976957275,217.411727644823,223.22774116297,229.051687064977,234.876056069418,240.706980383513,246.577805536082,252.462680762295,258.349110711574,264.238686983202,270.129810504383,276.060314505177,282.007219420861,287.954931082918,293.903216327156,299.8520740667,305.839730794862,311.82768531809,317.815375830378,323.799658280326,329.805471085277,335.823781432224,341.841251781599,347.852595591918,353.875753129431,359.916671722081,365.952173661303,371.983227004009,378.021207428567,384.074773782023,390.115561510565,396.15088970488,402.202017583151,408.248792769842,414.290149074901,420.322140294237,426.367593466263,432.401128145299,438.41809369361,444.451671450749,450.467802704444,456.469075528044,462.479255032226,468.469987860782,474.446690941734,480.428168599965,486.385928901122,492.329045300659,498.27606832444,504.194926523637,510.10077207464,516.003049865446,521.876771016323,527.735299436269,533.579213700141,539.399111666242,545.198913497996,550.977716716019,556.740614623439,562.474474962887,568.183615179091,573.872024036728,579.534247793789,585.16265989022,590.760047636744,596.330151114495,601.870233669995,607.373471971305,612.83876423455,618.270160857545,623.667753310336,629.027106753235,634.341419823617,639.609873219839,644.838601593173,650.022043888891,655.160688773995,660.249547063882,665.276739587229,670.255527793632,675.175112406284,680.038277911528,684.846022630529,689.582452507666,694.252324875973,698.858393538086,703.384385943287,707.840961029881,712.225618672344,716.52509618763,720.741773607631,724.878860424995,728.92953208429,732.876721613074,736.733410596302,740.498366204793,744.169019650443,747.721383943805,751.151790496269,754.491510046288,757.738466343767,760.889874780444,763.932165595218,766.879700294385,769.715732236661,772.437904069422,775.045373745343,777.535752490734,779.906661439255,782.149947994808,784.267706524054,786.259112906688,788.122211316972,789.855222791778,791.456353845115,792.924001827775,794.256688307485,795.453081106605,796.511943798507,797.432185560649,798.21286767088,798.853192978882,799.352501266627,799.710282070211,799.926183355622,800
200.530197972825,206.29789083399,212.086370245149,217.888680643297,223.693157045187,229.504477694958,235.316572257613,241.141879130196,247.007564149408,252.878641435393,258.751433251944,264.627991229049,270.506594912559,276.43992029643,282.375239411096,288.311762632733,294.249105355381,300.196669449338,306.177930276677,312.157680585727,318.13808057849,324.115344771886,330.123388098822,336.135259984393,342.145945228472,348.151262683874,354.175813251041,360.210564423132,366.238924305118,372.263060067833,378.300014297256,384.345784902689,390.379671056525,396.407545774196,402.457127878077,408.496155406229,414.529484686615,420.559146670296,426.596993836335,432.624129008718,438.6368812404,444.66480921322,450.675492074096,456.670407538011,462.677600074047,468.663455973971,474.634373399149,480.612598122989,486.565665414388,492.504413621686,498.446134957745,504.360000920195,510.261412251416,516.157931174926,522.027341045504,527.88369739587,533.725253150214,539.54481724372,545.34197095118,551.117963075847,556.878230987484,562.609122807708,568.315203152325,574.000038738383,579.659292049093,585.284443283406,590.877804334312,596.444263073259,601.980494458386,607.479971015511,612.940254183935,618.365820852347,623.757385008567,629.109928460378,634.41780774943,639.679106536491,644.899970802775,650.0754130103,655.204766919065,660.28633559685,665.305846065103,670.277490744763,675.190813574002,680.048103381157,684.85089368218,689.583080526381,694.247838835812,698.847254376747,703.367208205413,707.818344321255,712.198226854362,716.492977087158,720.707376794229,724.844697780763,728.894708589265,732.841145423551,736.698475308569,740.464483650416,744.138375900882,747.70751929115,751.173603833628,754.538865811647,757.80125272333,760.945818257015,763.975749175373,766.903057159133,769.725221786841,772.440227683611,775.047117317802,777.537134798277,779.907755669082,782.150868888303,784.268422525909,786.25969308796,788.122666838319,789.855515333291,791.456552937351,792.924149873128,794.256794927029,795.453136928213,796.511973428782,797.43220377003,798.212877777505,798.853195771,799.352501868323,799.710282206533,799.926183359284,800
